Incident ID,Offence Code,CR Number,Dispatch Date / Time,NIBRS Code,Victims,Crime Name1,Crime Name2,Crime Name3,Police District Name,Block Address,City,State,Zip Code,Agency,Place,Sector,Beat,PRA,Address Number,Street Prefix,Street Name,Street Suffix,Street Type,Start_Date_Time,End_Date_Time,Latitude,Longitude,Police District Number,Location
201278386,5311,200008175,,90C,1,Crime Against Society,Disorderly Conduct,PUBLIC PEACE - DISORDERLY CONDUCT,WHEATON,11100 BLK  VEIRS MILL RD,SILVER SPRING,MD,20902,MCPD,Parking Lot - Commercial,L,4L2,321,11100,,VEIRS MILL,,RD,02/18/2020 06:35:00 PM,02/18/2020 06:45:00 PM,39.037383899,-77.051682322,4D,"(39.0374, -77.0517)"
201269316,5403,190060099,12/13/2019 12:31:33 PM,90D,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE DRUGS,GERMANTOWN,26000 BLK  RIDGE RD,DAMASCUS,MD,20872,MCPD,Parking Lot - Commercial,M,5M2,615,26000,,RIDGE,,RD,12/13/2019 12:00:00 AM,,39.285324153,-77.209497555,5D,"(39.2853, -77.2095)"
201247617,2308,190033025,07/11/2019 08:33:11 PM,23D,1,Crime Against Property,Theft from Building,LARCENY - FROM BLDG,GERMANTOWN,12600 BLK  WISTERIA DR,GERMANTOWN,MD,20874,MCPD,Commercial - Office Building,N,5N1,447,12600,,WISTERIA,,DR,07/11/2019 08:33:00 PM,,39.169503014,-77.261221509,5D,"(39.1695, -77.2612)"
201272561,2305,200001024,01/07/2020 09:01:54 AM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,WHEATON,2800 BLK  LINDELL ST,SILVER SPRING,MD,20902,MCPD,Residence - Driveway,L,4L1,330,2800,,LINDELL,,ST,01/06/2020 08:00:00 PM,01/07/2020 05:30:00 AM,39.056354684,-77.057991677,4D,"(39.0564, -77.058)"
201269338,9113,190060097,12/13/2019 01:28:57 PM,90Z,1,Other,All Other Offenses,MENTAL ILLNESS - EMERGENCY PETITION,GERMANTOWN,12900 BLK  MIDDLEBROOK RD,GERMANTOWN,MD,20874,MCPD,Parking Lot - County,N,5N1,702,12900,,MIDDLEBROOK,,RD,12/13/2019 01:28:00 PM,,39.178860922,-77.267408781,5D,"(39.1789, -77.2674)"
201272561,2399,200001024,01/07/2020 09:01:54 AM,23H,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),WHEATON,2800 BLK  LINDELL ST,SILVER SPRING,MD,20902,MCPD,Residence - Driveway,L,4L1,330,2800,,LINDELL,,ST,01/06/2020 08:00:00 PM,01/07/2020 05:30:00 AM,39.056354684,-77.057991677,4D,"(39.0564, -77.058)"
201265455,9113,190055228,11/15/2019 11:25:32 PM,90Z,1,Other,All Other Offenses,MENTAL ILLNESS - EMERGENCY PETITION,MONTGOMERY VILLAGE,800 BLK  MUDDY BRANCH RD,GAITHERSBURG,MD,20878,MCPD,Commercial - Office Building,P,6P1,552,800,,MUDDY BRANCH,,RD,11/15/2019 11:25:00 PM,11/16/2019 12:30:00 AM,39.115086811,-77.215860717,6D,"(39.1151, -77.2159)"
201231641,1214,190013082,03/21/2019 04:53:53 PM,120,1,Crime Against Property,Robbery,ROBBERY - KNIFE,WHEATON,12700 BLK  GOODHILL RD,SILVER SPRING,MD,20906,MCPD,Field/ Open Space,K,4K2,336,12700,,GOODHILL,,RD,03/21/2019 04:53:00 PM,,39.063548946,-77.072366399,4D,"(39.0635, -77.0724)"
201269393,2303,190060162,12/13/2019 06:30:57 PM,23C,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,ROCKVILLE,12000 BLK  ROCKVILLE PIK,ROCKVILLE,MD,20852,MCPD,Retail - Department/Discount Store,A,1A2,735,12000,,ROCKVILLE,,PIK,12/13/2019 03:14:00 PM,12/13/2019 03:30:00 PM,39.053148354,-77.116719149,1D,"(39.0531, -77.1167)"
201265445,9107,190055255,11/16/2019 02:19:15 AM,90Z,1,Other,All Other Offenses,MISSING PERSON,SILVER SPRING,11200 BLK  OAK LEAF DR,SILVER SPRING,MD,20901,MCPD,Residence - Apartment/Condo,H,3H2,144,11200,,OAK LEAF,,DR,11/15/2019 04:00:00 PM,11/16/2019 02:19:00 AM,39.038430361,-76.994988101,3D,"(39.0384, -76.995)"
201265471,9101,190055278,11/16/2019 08:44:58 AM,90Z,1,Other,All Other Offenses,SUDDEN DEATH,SILVER SPRING,8400 BLK  11TH AVE,SILVER SPRING,MD,20903,MCPD,Residence - Yard,H,3H1,132,8400,,11TH,,AVE,11/16/2019 06:00:00 AM,,38.994029803,-76.990222253,3D,"(38.994, -76.9902)"
201265503,2308,190055290,11/16/2019 10:45:51 AM,23D,1,Crime Against Property,Theft from Building,LARCENY - FROM BLDG,WHEATON,2900 BLK  UNIVERSITY BLV W,KENSINGTON,MD,20902,MCPD,Grocery/Supermarket,L,4L2,321,2900,,UNIVERSITY,W,BLV,09/05/2019 10:45:00 AM,11/16/2019 12:00:00 AM,39.037618512,-77.059767415,4D,"(39.0376, -77.0598)"
201231116,1305,190012522,03/18/2019 06:19:47 PM,13A,1,Crime Against Person,Aggravated Assault,ASSAULT - AGGRAVATED - NON-FAMILY-OTHER WEAPON,GERMANTOWN,18000 BLK  MATENY RD,GERMANTOWN,MD,20874,MCPD,Retail - Department/Discount Store,N,5N2,448,18000,,MATENY,,RD,03/18/2019 06:16:00 PM,,39.146171688,-77.274606671,5D,"(39.1462, -77.2746)"
201232714,3560,190014453,03/28/2019 07:41:47 PM,35A,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA - SELL,WHEATON,11100 BLK  VEIRS MILL RD,SILVER SPRING,MD,20902,MCPD,Retail - Mall,L,4L2,321,11100,,VEIRS MILL,,RD,03/28/2019 07:41:00 PM,,39.037367372,-77.051662066,4D,"(39.0374, -77.0517)"
201249430,1103,190035256,07/24/2019 08:05:22 PM,11A,1,Crime Against Person,Forcible Rape,RAPE - STRONG-ARM,ROCKVILLE,1700 BLK  ROCKVILLE PIK,ROCKVILLE,MD,20852,RCPD,Hotel/Motel/Etc.,A,1A1,269,1700,,ROCKVILLE,,PIK,03/30/2019 08:00:00 PM,03/31/2019 05:00:00 AM,39.061803509,-77.12398495,1D,"(39.0618, -77.124)"
201273703,4008,200002334,01/14/2020 12:59:52 PM,40C,1,Crime Against Society,All Other Offenses,COMM SEX OFF - PROCURE PROSTITUTE - ADULT,ROCKVILLE,16200 BLK  FREDERICK RD,DERWOOD,MD,20877,MCPD,Hotel/Motel/Etc.,A,1A3,749,16200,,FREDERICK,,RD,01/14/2020 02:02:00 PM,,39.12116946,-77.175610813,1D,"(39.1212, -77.1756)"
201269474,2999,190060213,12/13/2019 11:06:30 PM,290,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY (DESCRIBE OFFENSE),WHEATON,11100 BLK  VEIRS MILL RD,SILVER SPRING,MD,20902,MCPD,Retail - Department/Discount Store,L,4L2,321,11100,,VEIRS MILL,,RD,12/13/2019 11:06:00 PM,12/13/2019 11:06:00 PM,39.037367372,-77.051662066,4D,"(39.0374, -77.0517)"
201273480,2610,200002184,01/13/2020 05:15:41 PM,26F,1,Crime Against Property,Identity Theft,IDENTITY THEFT,GERMANTOWN,9200 BLK  CLEMATIS CT,GAITHERSBURG,MD,20882,MCPD,Other/Unknown,M,5M2,627,9200,,CLEMATIS,,CT,01/12/2020 05:00:00 PM,01/12/2020 05:00:00 PM,39.255095088,-77.185817269,5D,"(39.2551, -77.1858)"
201273481,2305,200002188,01/13/2020 06:02:24 PM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,MONTGOMERY VILLAGE,200 BLK N FREDERICK AVE,GAITHERSBURG,MD,20877,GPD,Parking Lot - Commercial,P,6P2,428,200,N,FREDERICK,,AVE,01/13/2020 11:00:00 AM,01/13/2020 01:00:00 PM,39.143992378,-77.201650149,6D,"(39.144, -77.2017)"
201262978,2304,190052125,10/29/2019 08:49:40 PM,23G,1,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,LARCENY - AUTO PARTS,MONTGOMERY VILLAGE,5700 BLK  ACHILLE LA,DERWOOD,MD,20855,MCPD,Other/Unknown,R,6R3,397,5700,,ACHILLE,,LA,10/18/2019 12:00:00 PM,10/29/2019 07:00:00 PM,39.129281173,-77.115400719,6D,"(39.1293, -77.1154)"
201251870,2902,190038214,08/10/2019 08:22:09 PM,290,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,SILVER SPRING,14100 BLK  BUCK HILL CT,BURTONSVILLE,MD,20866,MCPD,Street - In vehicle,I,3I2,380,14100,,BUCK HILL,,CT,08/10/2019 08:22:00 PM,,39.088121873,-76.942627379,3D,"(39.0881, -76.9426)"
201265512,2305,190055288,11/16/2019 10:42:42 AM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,WHEATON,2900 BLK  COLLINS AVE,SILVER SPRING,MD,20902,MCPD,Residence - Driveway,L,4L2,325,2900,,COLLINS,,AVE,11/15/2019 09:00:00 PM,11/16/2019 10:42:00 AM,39.045640842,-77.059480085,4D,"(39.0456, -77.0595)"
201274995,2901,200004035,01/24/2020 05:14:05 PM,290,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - BUSINESS,ROCKVILLE,14900 BLK  SHADY GROVE RD,ROCKVILLE,MD,20850,RCPD,Retail - Appliances/Electronics,B,1B1,241,14900,,SHADY GROVE,,RD,01/24/2020 05:14:00 PM,,39.09939395,-77.192411538,1D,"(39.0994, -77.1924)"
201282587,1399,200013225,,13B,1,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,ROCKVILLE,14000 BLK  COVE LA,ROCKVILLE,MD,20851,MCPD,Residence - Apartment/Condo,A,1A2,290,14000,,COVE,,LA,03/18/2020 10:49:00 PM,,39.084246545,-77.119040105,1D,"(39.0842, -77.119)"
201253058,2399,190039710,08/19/2019 10:06:33 PM,23H,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),GERMANTOWN,8900 BLK  BRINK RD,GAITHERSBURG,MD,20882,MCPD,Residence - Single Family,M,5M2,623,8900,,BRINK,,RD,08/19/2019 10:06:00 PM,,39.207688835,-77.181738307,5D,"(39.2077, -77.1817)"
201265519,2303,190055277,11/16/2019 08:58:40 AM,23C,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,MONTGOMERY VILLAGE,1  BLK  MARKET ST,GAITHERSBURG,MD,20878,MCPD,Retail - Hardware,P,6P2,450,1,,MARKET,,ST,11/08/2019 07:40:00 AM,11/08/2019 08:00:00 AM,39.124102675,-77.235052558,6D,"(39.1241, -77.2351)"
201265522,2599,190055135,11/15/2019 02:38:52 PM,250,1,Crime Against Property,Counterfeiting/Forgery,COUNTERFEITING (DESCRIBE OFFENSE),SILVER SPRING,3700 BLK  GREENCASTLE RD,BURTONSVILLE,MD,20866,MCPD,Other/Unknown,I,3I2,381,3700,,GREENCASTLE,,RD,11/15/2019 02:00:00 PM,,39.09329932,-76.932170348,3D,"(39.0933, -76.9322)"
201265520,9105,190055293,11/16/2019 11:12:04 AM,90Z,1,Other,All Other Offenses,LOST PROPERTY,MONTGOMERY VILLAGE,600 BLK N FREDERICK AVE,GAITHERSBURG,MD,20877,MCPD,Retail - Department/Discount Store,P,6P2,428,600,N,FREDERICK,,AVE,10/24/2019 04:00:00 PM,,39.150159676,-77.209129427,6D,"(39.1502, -77.2091)"
201253384,2399,190040148,08/22/2019 10:56:43 AM,23H,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),ROCKVILLE,700 BLK  HUNGERFORD DR,ROCKVILLE,MD,20850,RCPD,Retail - Other,A,1A3,278,700,,HUNGERFORD,,DR,08/21/2019 04:20:00 PM,08/22/2019 11:40:00 AM,39.093087748,-77.153433903,1D,"(39.0931, -77.1534)"
201253626,1199,190040434,08/23/2019 07:34:08 PM,11D,1,Crime Against Person,Fondling,SEX ASSAULT - FONDLING,MONTGOMERY VILLAGE,500 BLK S FREDERICK AVE,GAITHERSBURG,MD,20877,GPD,Wooded Area,P,6P3,433,500,S,FREDERICK,,AVE,08/23/2019 07:34:00 PM,,39.135497202,-77.191867856,6D,"(39.1355, -77.1919)"
201265525,2310,190055189,11/15/2019 07:12:31 PM,23D,1,Crime Against Property,Theft from Building,LARCENY - FROM MALLS,WHEATON,11100 BLK  VEIRS MILL RD,SILVER SPRING,MD,20902,MCPD,Retail - Other,L,4L2,321,11100,,VEIRS MILL,,RD,11/15/2019 07:12:00 PM,11/15/2019 07:30:00 PM,39.037367372,-77.051662066,4D,"(39.0374, -77.0517)"
201265503,2699,190055290,11/16/2019 10:45:51 AM,26A,1,Crime Against Property,False Pretenses/Swindle/Confidence Game,FRAUD (DESCRIBE OFFENSE),WHEATON,2900 BLK  UNIVERSITY BLV W,KENSINGTON,MD,20902,MCPD,Grocery/Supermarket,L,4L2,321,2900,,UNIVERSITY,W,BLV,09/05/2019 10:45:00 AM,11/16/2019 12:00:00 AM,39.037618512,-77.059767415,4D,"(39.0376, -77.0598)"
201282589,4104,200013349,03/20/2020 04:44:16 AM,90G,1,Crime Against Society,Liquor Law Violations,LIQUOR - POSSESS,ROCKVILLE,1000 BLK  ROCKVILLE PIK,ROCKVILLE,MD,20852,RCPD,Parking Lot - Residential,A,1A1,265,1000,,ROCKVILLE,,PIK,03/20/2020 05:02:00 AM,03/20/2020 05:02:00 AM,39.073563207,-77.134580448,1D,"(39.0736, -77.1346)"
201273488,2305,200002026,01/12/2020 07:01:19 PM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,GERMANTOWN,11100 BLK  YELLOW LEAF WAY,GERMANTOWN,MD,20876,MCPD,Street - Residential,M,5M1,470,11100,,YELLOW LEAF,,WAY,01/11/2020 06:00:00 PM,01/12/2020 11:00:00 AM,39.185536758,-77.229209845,5D,"(39.1855, -77.2292)"
201275010,3562,200004004,01/24/2020 02:15:17 PM,35A,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,ROCKVILLE,7000 BLK  S270CD X8 TO X6 HWY,ROCKVILLE,MD,20850,MCPD,Street - Residential,B,1B1,659,7000,,S270CD X8 TO X6,,HWY,01/24/2020 02:16:00 PM,,39.100954584,-77.179615923,1D,"(39.101, -77.1796)"
201273505,2305,200002209,01/13/2020 07:43:29 PM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,WHEATON,13400 BLK  ARCTIC AVE,ROCKVILLE,MD,20853,MCPD,Residence - Driveway,K,4K2,340,13400,,ARCTIC,,AVE,01/12/2020 06:00:00 PM,01/13/2020 07:30:00 AM,39.075706407,-77.099256373,4D,"(39.0757, -77.0993)"
201273506,2305,200002234,01/13/2020 08:54:01 PM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,WHEATON,1  BLK  LONG GREEN CT,SILVER SPRING,MD,20906,MCPD,Parking Lot - Residential,J,4J1,370,1,,LONG GREEN,,CT,01/11/2020 08:00:00 PM,01/12/2020 10:30:00 AM,39.09044569,-77.030846079,4D,"(39.0904, -77.0308)"
201272877,2305,200001034,01/07/2020 09:48:45 AM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,WHEATON,2800 BLK  PARKER CT,SILVER SPRING,MD,20902,MCPD,Street - Residential,L,4L1,327,2800,,PARKER,,CT,01/06/2020 05:00:00 PM,01/07/2020 08:30:00 AM,39.04894871,-77.058662952,4D,"(39.0489, -77.0587)"
201269684,9105,190060429,12/15/2019 12:57:14 PM,90Z,1,Other,All Other Offenses,LOST PROPERTY,SILVER SPRING,8300 BLK  COLESVILLE RD,SILVER SPRING,MD,20910,MCPD,Gas Station,G,3G1,089,8300,,COLESVILLE,,RD,12/15/2019 12:57:00 PM,,38.992398967,-77.036008202,3D,"(38.9924, -77.036)"
201269688,3562,190060144,,35A,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,WHEATON,,OLNEY,MD,20832,MCPD,Street - In vehicle,J,4J2,399,,,MORNINGWOOD,,DR,12/13/2019 04:45:00 PM,,39.15219268,-77.069989323,4D,"(39.1522, -77.07)"
201256212,7299,190038644,,90Z,1,Crime Against Society,All Other Offenses,MORALS - DECENCY CRIMES,SILVER SPRING,1  BLK  KERWOOD CT,SILVER SPRING,MD,20904,MCPD,Residence - Single Family,I,3I1,148,1,,KERWOOD,,CT,09/11/2019 05:16:00 PM,,39.054122316,-76.992884665,3D,"(39.0541, -76.9929)"
201282616,2305,200013371,03/20/2020 10:44:03 AM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,BETHESDA,9300 BLK  KINGSLEY AVE,BETHESDA,MD,20814,MCPD,Street - Residential,E,2E2,071,9300,,KINGSLEY,,AVE,03/19/2020 09:30:00 PM,03/20/2020 09:45:00 AM,39.007677588,-77.104645193,2D,"(39.0077, -77.1046)"
201256435,5404,190043521,09/11/2019 02:06:29 PM,90D,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,WHEATON,,SILVER SPRING,MD,20906,MCPD,Street - In vehicle,K,4K2,336,,,CONNECTICUT,,AVE,09/11/2019 02:06:00 PM,,39.064541938,-77.07404226,4D,"(39.0645, -77.074)"
201256632,1399,190044098,09/14/2019 08:56:59 PM,13B,1,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,WHEATON,4300 BLK  MAHAN RD,SILVER SPRING,MD,20906,MCPD,Residence - Single Family,L,4L1,524,4300,,MAHAN,,RD,09/14/2019 08:56:00 PM,,39.05448942,-77.082257691,4D,"(39.0545, -77.0823)"
201263084,3707,190052066,,90Z,2,Crime Against Person,All Other Offenses,OBSCENE COMMUNICATION,GERMANTOWN,13400 BLK  SMOKEWOOD TER,GERMANTOWN,MD,20874,MCPD,Residence -Townhouse/Duplex,N,5N2,448,13400,,SMOKEWOOD,,TER,10/28/2019 12:00:00 AM,10/29/2019 12:00:00 AM,39.148144479,-77.278893769,5D,"(39.1481, -77.2789)"
201256667,5404,190044140,09/15/2019 02:42:40 AM,90D,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,MONTGOMERY VILLAGE,,GAITHERSBURG,MD,20879,MCPD,Street - In vehicle,R,6R2,545,,,TRAVIS,,AVE,09/15/2019 02:42:00 AM,,39.160215865,-77.215369223,6D,"(39.1602, -77.2154)"
201263198,2501,190052499,,250,1,Crime Against Property,Counterfeiting/Forgery,FORGERY OF CHECKS,WHEATON,12300 BLK  GEORGIA AVE,SILVER SPRING,MD,20906,MCPD,Check Cashing Est.,J,4J1,536,12300,,GEORGIA,,AVE,06/29/2019 07:00:00 AM,09/12/2019 12:00:00 AM,39.058065513,-77.050031511,4D,"(39.0581, -77.05)"
201267610,9105,190057963,12/02/2019 11:38:49 AM,90Z,1,Other,All Other Offenses,LOST PROPERTY,BETHESDA,11800 BLK  OLD GEORGETOWN RD,ROCKVILLE,MD,20852,MCPD,Other/Unknown,D,2D4,187,11800,,OLD GEORGETOWN,,RD,11/29/2019 04:45:00 PM,,39.049826628,-77.111073535,2D,"(39.0498, -77.1111)"
201263109,2305,190052288,10/30/2019 05:06:31 PM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,MONTGOMERY VILLAGE,600 BLK  PULLMAN PL,GAITHERSBURG,MD,20877,GPD,Residence -Townhouse/Duplex,P,6P3,419,600,,PULLMAN,,PL,10/29/2019 02:45:00 AM,,39.150959812,-77.188607677,6D,"(39.151, -77.1886)"
201263132,1399,190052321,10/30/2019 10:43:32 PM,13B,1,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,MONTGOMERY VILLAGE,1800 BLK  WINDJAMMER WAY,GAITHERSBURG,MD,20879,GPD,Residence -Townhouse/Duplex,R,6R1,426,1800,,WINDJAMMER,,WAY,10/30/2019 10:42:00 PM,,39.163018336,-77.213210098,6D,"(39.163, -77.2132)"
201256774,2610,190043887,09/13/2019 02:36:33 PM,26F,1,Crime Against Property,Identity Theft,IDENTITY THEFT,WHEATON,11200 BLK  GEORGIA AVE,SILVER SPRING,MD,20902,MCPD,Other/Unknown,L,4L2,324,11200,,GEORGIA,,AVE,09/02/2019 02:36:00 PM,,39.038699796,-77.050903788,4D,"(39.0387, -77.0509)"
201269695,9108,190060440,,90Z,1,Other,All Other Offenses,RECOVERED PROPERTY - MONT CO.,SILVER SPRING,2900 BLK  FAIRLAND RD,SILVER SPRING,MD,20904,MCPD,Street - Other,I,3I2,378,2900,,FAIRLAND,,RD,12/15/2019 12:00:00 AM,12/15/2019 12:00:00 AM,39.069936097,-76.952571828,3D,"(39.0699, -76.9526)"
201269702,2303,190060443,12/15/2019 02:17:05 PM,23C,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,GERMANTOWN,20900 BLK  FREDERICK RD,GERMANTOWN,MD,20876,MCPD,Retail - Department/Discount Store,M,5M1,701,20900,,FREDERICK,,RD,12/15/2019 02:17:00 PM,,39.198413208,-77.244945742,5D,"(39.1984, -77.2449)"
201273517,5016,200002217,01/13/2020 07:20:11 PM,90Z,1,Crime Against Society,All Other Offenses,OBSTRUCT GOVT - VIOLATION OF A COURT ORDER,WHEATON,12500 BLK  VEIRS MILL RD,ROCKVILLE,MD,20853,MCPD,Residence - Apartment/Condo,K,4K2,305,12500,,VEIRS MILL,,RD,01/13/2020 07:20:00 PM,,39.061547146,-77.092034605,4D,"(39.0615, -77.092)"
201250663,2304,190036757,08/01/2019 07:28:20 PM,23G,1,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,LARCENY - AUTO PARTS,WHEATON,11700 BLK  GRANDVIEW AVE,SILVER SPRING,MD,20902,MCPD,Residence - Driveway,L,4L1,326,11700,,GRANDVIEW,,AVE,08/01/2019 07:28:00 PM,,39.047188167,-77.053179505,4D,"(39.0472, -77.0532)"
201256894,2203,190044383,09/16/2019 04:45:10 PM,220,1,Crime Against Property,Burglary/Breaking and Entering,BURGLARY - FORCED ENTRY-NONRESIDENTIAL,BETHESDA,6300 BLK  GREENTREE RD,BETHESDA,MD,20817,MCPD,Other/Unknown,E,2E2,068,6300,,GREENTREE,,RD,09/16/2019 04:45:00 PM,,39.001697722,-77.12782301,2D,"(39.0017, -77.1278)"
201256914,2203,190044453,09/17/2019 02:56:08 AM,220,1,Crime Against Property,Burglary/Breaking and Entering,BURGLARY - FORCED ENTRY-NONRESIDENTIAL,SILVER SPRING,8700 BLK  FLOWER AVE,SILVER SPRING,MD,20901,MCPD,Liquor Store - County,H,3H1,126,8700,,FLOWER,,AVE,09/17/2019 02:24:00 AM,09/17/2019 02:30:00 AM,38.998234766,-77.003602605,3D,"(38.9982, -77.0036)"
201256928,2303,190044343,09/16/2019 02:07:14 PM,23C,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,MONTGOMERY VILLAGE,1  BLK  MARKET ST,GAITHERSBURG,MD,20878,MCPD,Retail - Department/Discount Store,P,6P2,450,1,,MARKET,,ST,09/16/2019 02:00:00 PM,09/16/2019 02:15:00 PM,39.124102675,-77.235052558,6D,"(39.1241, -77.2351)"
201282616,2404,200013371,03/20/2020 10:44:03 AM,240,1,Crime Against Property,Motor Vehicle Theft,AUTO THEFT - VEHICLE THEFT,BETHESDA,9300 BLK  KINGSLEY AVE,BETHESDA,MD,20814,MCPD,Street - Residential,E,2E2,071,9300,,KINGSLEY,,AVE,03/19/2020 09:30:00 PM,03/20/2020 09:45:00 AM,39.007677588,-77.104645193,2D,"(39.0077, -77.1046)"
201256955,2309,190044502,09/17/2019 11:37:55 AM,23H,1,Crime Against Property,All other Larceny,LARCENY - FROM YARDS,BETHESDA,11700 BLK  HUNTERS LA,ROCKVILLE,MD,20852,MCPD,School/College,D,2D4,523,11700,,HUNTERS,,LA,09/17/2019 11:37:00 AM,,39.048150863,-77.098866278,2D,"(39.0482, -77.0989)"
201269814,2305,190060546,12/16/2019 09:28:10 AM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,WHEATON,14200 BLK  PICCADILLY RD,SILVER SPRING,MD,20906,MCPD,Residence - Driveway,J,4J1,369,14200,,PICCADILLY,,RD,12/16/2019 01:14:00 PM,,39.087957327,-77.035708316,4D,"(39.088, -77.0357)"
201278425,9107,200008338,,90Z,1,Other,All Other Offenses,MISSING PERSON,ROCKVILLE,12500 BLK  VILLAGE SQUARE TER,ROCKVILLE,MD,20852,MCPD,Residence - Apartment/Condo,A,1A2,303,12500,,VILLAGE SQUARE,,TER,02/19/2020 09:00:00 AM,,39.06031708,-77.109106388,1D,"(39.0603, -77.1091)"
201257058,2103,190044373,09/16/2019 03:37:03 PM,210,1,Crime Against Property,Extortion/Blackmail,EXTORT - THREAT INJURE REPUTATION,WHEATON,11100 BLK  VEIRS MILL RD,SILVER SPRING,MD,20902,MCPD,Retail - Mall,L,4L2,321,11100,,VEIRS MILL,,RD,09/16/2019 06:00:00 AM,,39.037367372,-77.051662066,4D,"(39.0374, -77.0517)"
201269884,9112,190059429,12/10/2019 04:34:59 AM,90Z,1,Other,All Other Offenses,MENTAL TRANSPORT - ONLY,WHEATON,4000 BLK  RANDOLPH RD,SILVER SPRING,MD,20902,MCPD,Residence - Nursing Home,K,4K2,525,4000,,RANDOLPH,,RD,12/10/2019 04:34:00 AM,12/10/2019 06:30:00 AM,39.057476335,-77.077965784,4D,"(39.0575, -77.078)"
201257077,1302,190044639,09/18/2019 01:29:42 AM,13A,1,Crime Against Person,Aggravated Assault,ASSAULT - AGGRAVATED - FAMILY-OTHER WEAPON,WHEATON,10500 BLK  INWOOD AVE,SILVER SPRING,MD,20902,MCPD,Residence - Single Family,L,4L2,167,10500,,INWOOD,,AVE,09/18/2019 01:29:00 AM,09/18/2019 02:00:00 AM,39.028979021,-77.035338794,4D,"(39.029, -77.0353)"
201257077,1313,190044639,09/18/2019 01:29:42 AM,13B,1,Crime Against Person,Simple Assault,ASSAULT - SIMPLE,WHEATON,10500 BLK  INWOOD AVE,SILVER SPRING,MD,20902,MCPD,Residence - Single Family,L,4L2,167,10500,,INWOOD,,AVE,09/18/2019 01:29:00 AM,09/18/2019 02:00:00 AM,39.028979021,-77.035338794,4D,"(39.029, -77.0353)"
201257095,2305,190044655,09/18/2019 05:38:26 AM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,SILVER SPRING,10300 BLK  ROYAL RD,SILVER SPRING,MD,20903,MCPD,Residence - Driveway,H,3H2,143,10300,,ROYAL,,RD,09/17/2019 11:00:00 PM,09/18/2019 05:30:00 AM,39.022742844,-76.985799837,3D,"(39.0227, -76.9858)"
201265539,5311,190055341,11/16/2019 03:22:31 PM,90C,1,Crime Against Society,Disorderly Conduct,PUBLIC PEACE - DISORDERLY CONDUCT,SILVER SPRING,8700 BLK  GEORGIA AVE,SILVER SPRING,MD,20910,MCPD,Hotel/Motel/Etc.,G,3G1,108,8700,,GEORGIA,,AVE,11/16/2019 03:22:00 PM,,38.997545401,-77.029803146,3D,"(38.9975, -77.0298)"
201273519,5404,200001599,01/10/2020 02:07:01 AM,90D,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,SILVER SPRING,500 BLK  ROYALTON RD,SILVER SPRING,MD,20901,MCPD,Street - Residential,H,3H2,157,500,,ROYALTON,,RD,01/10/2020 02:08:00 AM,,39.025789613,-77.017962116,3D,"(39.0258, -77.018)"
